source_file,rep_number,duration_sec,valid_rep,down_elbow_angle,down_shoulder_angle,down_hip_angle,down_trunk_slope,down_chest_y,down_hip_y,up_elbow_angle,up_shoulder_angle,up_hip_angle,up_trunk_slope,up_chest_y,up_hip_y,rom_elbow_delta,rom_shoulder_delta,rom_hip_delta,rom_chest_displacement,timestamp_start,timestamp_end,rom_elbow_delta_rate,rom_shoulder_delta_rate,rom_hip_delta_rate,rom_chest_displacement_rate
bailey_pushup_data.json,1,0.649,True,67.04801085664276,5.296508715525848,175.50606327920977,-0.031128761494906083,263.65171766690776,267.78714629000854,165.82420152392928,57.69285326317872,178.9384407415898,-0.4092714100963233,185.3751455593362,229.9899350070566,98.77619066728651,52.39634454765287,3.432377462380032,78.27657210757155,2025-06-21 10:10:42.768,2025-06-21 10:10:43.417,152.19752028857707,80.73396694553601,5.2887171993529,120.61105101320732
bailey_pushup_data.json,2,0.499,True,67.80774893414949,15.006170293853788,175.38109566679907,-0.06458559239924798,271.5575481256967,279.8404998328157,152.38184399333574,52.35528225348863,176.98035504867917,-0.3482528053501315,195.51453333375895,234.16431983974238,84.57409505918625,37.34911195963484,1.5992593818801026,76.04301479193776,2025-06-21 10:10:44.017,2025-06-21 10:10:44.516,169.48716444726702,74.84791975878726,3.20492862100221,152.3908112062881
bailey_pushup_data.json,3,0.584,True,69.60705113523807,11.874120065472123,175.5171510760851,-0.008440204618893747,271.6528896475454,272.746398085444,164.79287204399384,53.18877763255444,178.97574603891226,-0.44120053220957206,184.05276363192695,233.0265004033238,95.18582090875577,41.31465756708232,3.4585949628271635,87.60012601561846,2025-06-21 10:10:45.181,2025-06-21 10:10:45.765,162.98941936430785,70.74427665596288,5.92225164867665,150.0002157801686
bailey_pushup_data.json,4,0.569,True,68.70190765913547,11.846943144465765,175.27238171468264,-0.07303479570263637,271.6394868817634,280.8104620826281,169.72472197574984,57.52250231780795,175.86472534837847,-0.42534383687354116,183.00224832645688,229.40114936002487,101.02281431661437,45.67555917334218,0.5923436336958332,88.63723855530651,2025-06-21 10:10:46.380,2025-06-21 10:10:46.949,177.54448913288994,80.27339046281578,1.0410257182703573,155.77722065958966
bailey_pushup_data.json,5,0.521,True,68.28233143780945,14.089987803053228,174.55652138417605,-0.05205396553575236,273.1405727921435,279.8009228701293,161.9080818883455,38.57945631812382,174.41377260990893,-0.30838339144331495,203.62193456299,242.71460647646828,93.62575045053605,24.48946851507059,-0.14274877426711896,69.51863822915348,2025-06-21 10:10:47.559,2025-06-21 10:10:48.080,179.7039356056354,47.00473803276505,-0.2739899698025316,133.43308681219477
bailey_pushup_data.json,6,0.584,True,68.5619010094527,13.780737426340286,174.87070624491275,-0.0005804716245717298,272.6455006198068,272.71998889072705,154.77999477094644,45.058711906637086,175.75433436503815,-0.34301713295649594,190.83047227000233,235.02038996620988,86.21809376149375,31.2779744802968,0.8836281201253939,81.81502834980446,2025-06-21 10:10:48.714,2025-06-21 10:10:49.298,147.63372219433862,53.558175479960276,1.5130618495297843,140.09422662637752
bailey_pushup_data.json,7,0.482,True,69.41600503959911,11.40384061831553,172.1080727569516,0.016417708033345513,272.876069013846,270.73547954170743,150.4020446362319,48.847987502328365,176.21117593108235,-0.3317362747207435,198.7848186652573,236.5579683691684,80.98603959663278,37.44414688401284,4.1031031741307515,74.09125034858872,2025-06-21 10:10:49.865,2025-06-21 10:10:50.347,168.0208290386572,77.68495204152042,8.51266218699326,153.71628703026704
bailey_pushup_data.json,8,0.583,True,69.1096710059528,9.002856150159861,173.8545329736695,0.004487563712979197,270.5244140781422,269.9433897228361,172.13996910703247,58.31846880352883,173.94253256340815,-0.4444765824939982,181.82691043980907,230.15822407718915,103.03029810107967,49.31561265336897,0.08799958973864364,88.6975036383331,2025-06-21 10:10:51.014,2025-06-21 10:10:51.597,176.72435351814696,84.5893870555214,0.1509426925191143,152.13980040880463
bailey_pushup_data.json,9,0.57,True,61.82943423331811,13.06195813992293,173.7059712543617,0.025632291672232115,274.7113883028573,271.40103437049254,165.5174800342721,56.55948843439886,175.47869958841798,-0.4136461310693642,185.66565775688582,230.8690750576286,103.68804580095399,43.49753029447593,1.7727283340562678,89.04573054597148,2025-06-21 10:10:52.198,2025-06-21 10:10:52.768,181.90885228237542,76.31145665697532,3.110049708870646,156.22057990521313
bailey_pushup_data.json,10,0.601,True,69.62679450130493,9.838072845258472,173.91979931674143,0.0006556233377491545,269.28263182222713,269.19769937489605,150.2869348712808,42.59024386917835,174.34146981316167,-0.32435640107000085,195.70451544957018,237.3335493012867,80.66014036997588,32.75217102391988,0.4216704964202336,73.57811637265695,2025-06-21 10:10:53.398,2025-06-21 10:10:53.999,134.20988414305472,54.49612483181345,0.7016148026958962,122.42615037047746
bailey_pushup_data.json,11,0.516,True,67.07917280217492,13.855495312426363,174.69595223210231,-0.05476583482249543,270.6993998196757,277.91324340842874,166.69828026924432,57.188487610531325,175.46254554760353,-0.42988334360671676,184.58575213616245,230.73951184901563,99.6191074670694,43.33299229810496,0.7665933155012112,86.11364768351325,2025-06-21 10:10:54.648,2025-06-21 10:10:55.164,193.06028578889416,83.97866724438946,1.4856459602736651,166.88691411533574
bailey_pushup_data.json,12,0.487,True,69.28220017011928,13.493620954922184,172.91058492155813,-0.03621537367404304,271.26225841776375,275.9712174473424,162.24207174653208,53.74118000000804,172.9540365052987,-0.42312655013873157,189.32661511909674,234.60634885226258,92.9598715764128,40.24755904508586,0.04345158374056268,81.935643298667,2025-06-21 10:10:55.824,2025-06-21 10:10:56.311,190.8826931753856,82.64385840880053,0.08922296455967697,168.2456741245729
bailey_pushup_data.json,13,0.519,True,68.45619817563299,10.832828504832628,168.51347734733983,-0.009570836994197827,269.615945544739,270.8665320277064,156.19981194947744,50.66503518324983,175.5456070557474,-0.36904290705133386,196.1979025672121,236.66015852742393,87.74361377384444,39.8322066784172,7.032129708407581,73.41804297752691,2025-06-21 10:10:56.992,2025-06-21 10:10:57.511,169.06283964131876,76.74798974646859,13.549382867837343,141.46058377172815
bailey_pushup_data.json,14,0.565,True,64.19624166203596,17.41358971212571,173.26463380469778,-0.006502397528285107,269.3336113879175,270.1806671468545,174.39434229540484,57.06680121408685,176.21486863061324,-0.5143248817658762,182.0065844475488,234.14709524323212,110.19810063336888,39.65321150196114,2.9502348259154587,87.32702694036868,2025-06-21 10:10:58.215,2025-06-21 10:10:58.780,195.0408860767591,70.18267522470998,5.221654559142405,154.56110962897114
bailey_pushup_data.json,15,0.538,True,69.65806027875416,9.272106498075637,165.6119781759423,0.011814680596165023,271.64360710223053,270.0940837762058,172.95971719293593,38.274146772245906,177.7177548626806,-0.28891269798670766,207.09137796861438,244.64680776046382,103.30165691418176,29.00204027417027,12.105776686738295,64.55222913361615,2025-06-21 10:10:59.412,2025-06-21 10:10:59.950,192.01051471037502,53.907138056078566,22.50144365564739,119.98555601043894
bailey_pushup_data.json,16,0.45,True,65.99878561694794,18.696062237750454,172.58212318289054,-0.05519165143632583,273.7603360001118,281.0832107778303,151.3514044968646,46.093812055968655,176.81446332887415,-0.26091278467964873,198.89088516619597,232.86496533397616,85.35261887991666,27.3977498182182,4.232340145983613,74.86945083391583,2025-06-21 10:11:00.694,2025-06-21 10:11:01.144,189.6724863998148,60.88388848492934,9.40520032440803,166.37655740870184
bailey_pushup_data.json,17,0.568,True,69.8686575575879,9.977591517308621,168.28772409408435,-0.014070699334516889,269.27166455724796,271.0918120570632,161.95376890700217,47.052350687448836,170.5243736836151,-0.5085038500492224,189.7690024878773,245.80228118016285,92.08511134941428,37.07475917014021,2.2366495895307423,79.50266206937067,2025-06-21 10:11:01.776,2025-06-21 10:11:02.344,162.12167491094064,65.27246332771165,3.937763361849899,139.96947547424415
bailey_pushup_data.json,18,0.599,True,69.71420321228085,10.544992043721733,165.6346849522825,0.0053679628317150506,271.0172170263868,270.31489492022524,150.46040399887661,39.557385196583084,173.83548136351502,-0.34836125656551437,199.96794737042194,244.88093285861532,80.74620078659576,29.01239315286135,8.200796411232517,71.04926965596485,2025-06-21 10:11:03.062,2025-06-21 10:11:03.661,134.8016707622634,48.43471310995217,13.690812038785504,118.61313798992462
bailey_pushup_data.json,19,0.55,True,69.2545346883253,9.909809875418388,162.02143557765194,0.06313730080103959,273.25155863114287,265.1053045135724,163.62974713641424,56.07244890403692,175.3366908182016,-0.38696348445416123,195.95715696920678,236.4121792664042,94.37521244808894,46.16263902861853,13.315255240549646,77.29440166193609,2025-06-21 10:11:04.278,2025-06-21 10:11:04.828,171.5912953601617,83.9320709611246,24.209554982817536,140.5352757489747
bailey_pushup_data.json,20,0.551,True,66.66192267101734,17.48383647057553,176.44616694596488,-0.06802284232985026,276.2269894236532,285.1187563677941,150.19428057956122,42.28140514782081,176.50152328292106,-0.31107522514275066,200.45348642120837,240.85168698962204,83.53235790854389,24.797568677245284,0.05535633695618003,75.77350300244484,2025-06-21 10:11:05.611,2025-06-21 10:11:06.162,151.6013755145987,45.004661846180184,0.10046522133607991,137.51996915144252
bailey_pushup_data.json,21,0.484,True,66.49155414269897,8.75764943544022,159.77480746608046,0.07903350966512336,271.9017163238896,261.40711801609496,153.09407441995322,47.43523783426284,171.23397500070843,-0.45268144211100264,196.0275402737552,247.33368027303032,86.60252027725424,38.67758839882262,11.459167534627966,75.87417605013442,2025-06-21 10:11:06.910,2025-06-21 10:11:07.394,178.93082701912033,79.91237272484013,23.675965980636292,156.76482654986452
bailey_pushup_data.json,22,0.519,True,69.83278405391438,12.296299449766448,179.67818861007225,-0.05248007816420809,268.0119234109855,275.01360347944046,151.4637190439413,48.055755768956296,173.9192863360007,-0.43883399406228824,197.73709052674278,245.4817608049868,81.63093499002692,35.75945631918985,-5.758902274071545,70.27483288424273,2025-06-21 10:11:08.475,2025-06-21 10:11:08.994,157.2850385164295,68.90068654949874,-11.096150817093536,135.4043022817779
bailey_pushup_data.json,23,0.581,True,68.05852316801716,7.216841183158916,165.97212504555958,0.0713711601955839,268.7914093963473,259.1766294900038,157.49270528636234,53.61845948779094,179.0093294583786,-0.32623052875770336,199.88362161497267,236.0625599599128,89.43418211834518,46.401618304632024,13.037204412819023,68.90778778137465,2025-06-21 10:11:09.896,2025-06-21 10:11:10.477,153.9314666408695,79.86509174635461,22.439250280239282,118.60204437413883
bailey_pushup_data.json,24,0.551,True,69.967758323723,9.907864491836683,164.21810544106867,0.030302540022730157,271.20990946899343,267.2136613196594,156.95027645728356,46.17145590802425,173.48497159486706,-0.4234756141381433,200.75803174416785,248.41672857314745,86.98251813356056,36.263591416187566,9.26686615379839,70.45187772482558,2025-06-21 10:11:11.642,2025-06-21 10:11:12.193,157.86300931680682,65.81414050124785,16.818268881666768,127.86184705050013
bailey_pushup_data.json,25,0.6,True,68.2307794634768,9.01375641178216,162.4617180804091,0.05975333819915008,273.06916732905233,264.88066908433666,160.94956883979305,47.25063918071322,163.85627381213837,-0.5012082065801228,190.75641826030343,245.24419410521722,92.71878937631625,38.23688276893106,1.3945557317292696,82.3127490687489,2025-06-21 10:11:13.290,2025-06-21 10:11:13.890,154.53131562719375,63.72813794821844,2.324259552882116,137.1879151145815
bailey_pushup_data.json,26,0.518,True,67.51556475878509,14.446005498963485,171.0219409333288,-0.014583004276777002,271.6538757380779,273.57277298154014,153.62414329207266,45.40164575624669,163.93720671448108,-0.46013220180487924,196.46797600351135,248.35052495946184,86.10857853328757,30.9556402572832,-7.0847342188477285,75.18589973456653,2025-06-21 10:11:15.040,2025-06-21 10:11:15.558,166.23277709128874,59.75992327660849,-13.677093086578626,145.14652458410526
bailey_pushup_data.json,27,0.599,True,68.62106507376815,12.303375194689375,169.08471220080452,-0.02794249177799496,269.1344043606807,272.7545095644452,157.43285467280342,44.10012421335253,161.5930313541775,-0.5071597148391589,192.81654639504157,249.40712931369512,88.81178959903527,31.796749018663157,-7.49168084662702,76.31785796563915,2025-06-21 10:11:16.807,2025-06-21 10:11:17.406,148.2667605993911,53.08305345352781,-12.506979710562637,127.40877790590844
bailey_pushup_data.json,28,0.581,True,69.27745292994659,10.003934672268187,174.62881104489418,-0.06001518217959814,264.4335833272956,272.738817486324,154.4086554418054,46.55518704282905,165.7363696515171,-0.44179524524612895,200.22500800169968,248.5442790172922,85.1312025118588,36.55125237056086,-8.892441393377084,64.20857532559592,2025-06-21 10:11:19.672,2025-06-21 10:11:20.253,146.5253055281563,62.910933512152944,-15.305406873282417,110.5138990113527
bailey_pushup_data.json,29,0.553,True,67.78083063887058,7.915324298193906,160.72188028388373,0.08376614228203277,271.4436097931758,259.85973557884404,155.6368923398835,44.93612817445637,163.890302595689,-0.45384741955702324,201.29229324639036,249.87805465351076,87.85606170101292,37.02080387626246,3.168422311805273,70.15131654678547,2025-06-21 10:11:21.286,2025-06-21 10:11:21.839,158.87172097832354,66.94539579794296,5.729515934548413,126.85590695621241
bailey_pushup_data.json,30,0.554,True,69.41793204726442,12.588470031356666,162.89954065103015,0.05850755617482783,273.70784119009465,265.9718731709434,154.87960465106957,35.94988974383864,163.61399238978382,-0.5441180893665857,194.22506333166615,255.5539730765572,85.46167260380516,23.361419712481975,0.7144517387536666,79.4827778584285,2025-06-21 10:11:23.204,2025-06-21 10:11:23.758,154.26294693827643,42.16862763985916,1.2896240771726832,143.47071815600813
jerry_pushup_data.json,1,0.648,True,69.461725759534,4.590790369898389,169.2217864870921,-0.00785829931076321,267.19439218819855,268.4687438509302,160.41107081893145,55.433695300895195,174.23171315737224,-0.3095886508243786,189.8368411659632,231.35709652219518,90.94934505939744,50.84290493099681,5.0099266702801515,77.35755102223536,2025-06-21 10:13:22.157,2025-06-21 10:13:22.805,140.35392756079852,78.46127304166174,7.731368318333567,119.37893676270888
jerry_pushup_data.json,2,0.648,True,69.42643468565052,7.124449202554444,169.66296115394752,-0.00970402276831226,264.89554475485954,266.49923244961695,153.4409718681766,49.42165191234703,177.62949919470097,-0.35335366055010303,189.77026651707487,237.6509725078886,84.01453718252608,42.297202709792586,7.9665380407534485,75.12527823778467,2025-06-21 10:13:23.455,2025-06-21 10:13:24.103,129.65206355328098,65.27346097190214,12.294040186347914,115.93407135460596
jerry_pushup_data.json,3,0.748,True,69.53517845560134,4.916030511982127,161.1495580980852,0.07043538856896556,273.88715782219015,262.9777245754648,156.21850947543902,48.40279305142992,179.96711299421423,-0.3932111676607997,180.18603673830137,233.76686944351724,86.68333101983768,43.48676253944779,18.817554896129025,93.70112108388878,2025-06-21 10:13:24.870,2025-06-21 10:13:25.618,115.88680617625359,58.13738307412806,25.15715895204415,125.26887845439677
jerry_pushup_data.json,4,0.688,True,67.92326852743282,14.114795639405768,170.22557349889217,0.0013302821074110153,279.4553671488011,279.21880317321336,150.54041458606676,45.89096007751152,179.43192458580066,-0.38436915809022704,184.74175254969327,236.93924052275057,82.61714605863394,31.776164438105752,9.206351086908484,94.71361459910781,2025-06-21 10:13:27.017,2025-06-21 10:13:27.705,120.08306113173538,46.18628552050255,13.381324254227449,137.66513749870322
jerry_pushup_data.json,5,0.768,True,68.90195716201565,6.794153080134934,167.31901559625496,0.0028294745814303637,271.6445146504877,271.194932390218,157.38247732082579,55.48478452440328,174.51084694839057,-0.3322820949536024,189.55136592173383,231.83689257650508,88.48052015881014,48.69063144426835,7.191831352135608,82.09314872875385,2025-06-21 10:13:29.784,2025-06-21 10:13:30.552,115.2090106234507,63.39925969305774,9.364363739759906,106.8921207405649
jerry_pushup_data.json,6,0.713,True,66.57146190503384,16.35165999625422,170.46351254354843,-0.023150432942816646,271.3934171662209,275.501877276819,155.63189489679513,54.72072201195189,173.29074729399068,-0.29847826162480745,193.1528794593292,232.8208845602257,89.06043299176129,38.36906201569767,2.827234750442244,78.2405377068917,2025-06-21 10:13:32.704,2025-06-21 10:13:33.417,124.90944318620097,53.81355121416224,3.9652661296525165,109.73427448371908
jerry_pushup_data.json,7,0.698,True,65.6568661703436,11.137028651455957,161.3899720804185,0.060525957372946075,277.2589421125989,266.53503393013204,154.35760922340208,45.684888707352506,179.91071811485023,-0.3295526313406371,190.19966859861486,236.74691308143466,88.70074305305847,34.54786005589655,18.52074603443174,87.05927351398404,2025-06-21 10:13:35.918,2025-06-21 10:13:36.616,127.0784284427772,49.495501512745776,26.53402010663573,124.72675288536396
jerry_pushup_data.json,8,0.599,True,66.61028849085112,15.88368852755851,167.88873521510288,0.05776185424075254,286.291903247881,275.7371514337595,151.0852918735331,43.419985064821674,176.2401358488463,-0.3861980926555372,187.6647848240418,240.33444860120306,84.47500338268198,27.536296537263162,8.351400633743424,98.62711842383922,2025-06-21 10:13:37.734,2025-06-21 10:13:38.333,141.02671683252416,45.97044497038925,13.942238119771993,164.65295229355462
jerry_pushup_data.json,9,0.8,True,69.29589842504777,12.840374742003764,170.99602187942062,0.016780477940433802,284.2848770993398,281.2259198290653,154.62353037878205,47.08456294106639,177.9684597215456,-0.356357844612192,186.4509444677294,234.56030184359355,85.32763195373428,34.24418819906262,6.972437842124975,97.83393263161037,2025-06-21 10:13:39.216,2025-06-21 10:13:40.016,106.65953994216785,42.805235248828275,8.71554730265622,122.29241578951296
jerry_pushup_data.json,10,0.515,True,65.20388595980873,16.69416353794337,168.85210978564893,0.004869317961038402,284.97409103742257,284.0916924665544,151.55981934085025,44.808859367323066,179.4734715121031,-0.362999178063098,191.0632980418261,243.300954607274,86.35593338104152,28.114695829379695,10.621361726454154,93.91079299559647,2025-06-21 10:13:41.082,2025-06-21 10:13:41.597,167.68142404085734,54.591642387145036,20.624003352338164,182.35105436038148
jerry_pushup_data.json,11,0.694,True,67.75182977555535,10.5195707970348,169.4840035283329,0.016112548107483162,276.54625924329116,273.68463652107056,162.43681050753867,56.69844815418224,172.2641795892615,-0.3060517567306801,188.31330404211513,230.8728302410119,94.68498073198332,46.178877357147435,2.7801760609285964,88.23295520117603,2025-06-21 10:13:42.604,2025-06-21 10:13:43.298,136.43368981553792,66.54016910251792,4.006017378859649,127.13682305644961
jerry_pushup_data.json,12,0.632,True,67.12764165017863,19.772796681223276,169.57635506327856,-0.017449704259602166,280.47367559212626,283.60136427735335,159.32122866861786,52.74062400875934,179.4538801141759,-0.37556585480393084,183.58231241503597,232.2278828087399,92.19358701843923,32.967827327536064,9.877525050897333,96.89136317709028,2025-06-21 10:13:44.846,2025-06-21 10:13:45.478,145.87592882664435,52.16428374610137,15.628995333698311,153.30911895109222
jerry_pushup_data.json,13,0.679,True,64.46009454550837,10.969471739323287,161.49710896895678,0.0492777360567868,279.22207906001444,270.5979460267183,150.075039094414,46.903333360996115,175.9502029469145,-0.30362902544125503,199.54150522763646,240.46297481735675,85.61494454890563,35.933861621672825,14.453093977957707,79.68057383237797,2025-06-21 10:13:46.366,2025-06-21 10:13:47.045,126.08975633123066,52.921740238104306,21.285852692132114,117.34988782382617
jerry_pushup_data.json,14,0.521,True,68.51826393510017,13.713186600201295,177.678598770284,-0.02937354169605195,277.2314963156563,282.48615589196686,162.58064436803735,51.91031106210058,178.8920780662521,-0.35629620377180093,186.66531578032252,235.90797061710913,94.06238043293719,38.197124461899286,1.2134792959681135,90.56618053533376,2025-06-21 10:13:52.026,2025-06-21 10:13:52.547,180.5419969922019,73.3150181610351,2.3291349250827516,173.8314405668594
jerry_pushup_data.json,15,0.732,True,65.10090529480846,11.90088525156499,163.3870695628662,0.04018210281639275,276.45597983467457,269.1520271932496,165.6940462934692,61.47746005912992,169.1028529987671,-0.2892020448030051,189.25242307389362,227.2656764429025,100.59314099866074,49.576574807564924,5.715783435900903,87.20355676078094,2025-06-21 10:13:59.978,2025-06-21 10:14:00.710,137.4223237686622,67.72756121252038,7.8084473168045125,119.13054202292479
